id,name,similar
bba30585,Diego-Llorente,"['Robin Knoche', 'Warmed Omari', 'Lucas Perrin', 'Flavius Daniliuc', 'Victor Lindelöf', 'Koffi Djidji', 'Andy Pelmard', 'Axel Witsel', 'Paweł Dawidowicz', 'Igor Zubeldia']"
bbd86530,Christopher-Lenz,"['Kieran Trippier', 'Alfonso Espino', 'Liberato Cacace', 'Gideon Mensah', 'Issiaga Sylla', 'Diego Rico', 'Sergi Cardona', 'Javi Galán', 'Thierry Correia', 'Alejandro Pozo Pozo']"
bbf5c11b,Rafa-Mir,"['Youssef En-Nesyri', 'Akor Adams', 'Joselu', 'Jørgen Strand Larsen', 'Davie Selke', 'Valentín Castellanos', 'Ante Budimir', 'Thijs Dallinga', 'Olivier Giroud', 'Dominic Calvert-Lewin']"
bc6bd723,Alassane-Plea,
bc6f5f06,Sergi-Gomez,"['Sebastiano Luperto', 'Erik Palmer-Brown', 'Ardian Ismajli', 'Cédric Hountondji', 'Ruan', 'Srđan Babić', 'Jack Robinson', 'Germán Pezzella', 'Chris Smalling', 'Aridane Hernández']"
bc7dc64d,Bukayo-Saka,"['Gabriel Martinelli', 'Solly March', 'Amine Adli', 'Raphinha', 'Kingsley Coman', 'Jack Grealish', 'Nico Williams', 'Chris Führich', 'Riyad Mahrez', 'Kaoru Mitoma']"
bd142efb,Jonathan-Tah,"['José Fonte', 'Tim Ream', 'Bamo Meïté', 'Sebastiaan Bornauw', 'Joseph Aidoo', 'Srđan Babić', 'Raúl Albiol', ""Obite N'Dicka"", 'Axel Witsel', 'Abdul Mumin']"
bd527260,Kingsley-Schindler,"['Denzel Dumfries', 'Vanderson', 'Ismail Jakobs', 'Timothy Weah', 'Pavel Kadeřábek', 'Danny da Costa', 'Alberto Moreno', 'Darlin Yongwa', 'Neto Borges', 'Robin Gosens']"
bd6351cd,Joao-Cancelo,"['Pervis Estupiñán', 'Noussair Mazraoui', 'Achraf Hakimi', 'Benjamin Henrichs', 'Giovanni Di Lorenzo', 'Alphonso Davies', 'Joakim Mæhle', 'Lucas Vázquez', 'Jonathan Clauss', 'Pedro Porro']"
bdb624a3,Oihan-Sancet,
bdc14559,Omenuke-Mfulu,
bdc74a8f,Gonzalo-Villar,"['Aïssa Laïdouni', 'Gavi', 'Wataru Endo', 'Pape Gueye', 'Santi Comesaña', 'Alfred Duncan', 'Harrison Reed', 'Marc Roca', 'Maximilian Eggestein', 'Felix Nmecha']"
be170419,Unai-Nunez,"['Dejan Lovren', 'Marin Pongračić', 'Lilian Brassier', 'Ohis Felix Uduokhai', 'Marc Guéhi', 'Tosin Adarabioyo', 'Yoann Salmier', 'Leonardo Balerdi', 'Sinaly Diomande', 'Cenk Özkacar']"
be2706c0,Mergim-Vojvoda,"['Philipp Max', 'Valentino Lazaro', 'Mário Rui', 'Óscar Mingueza', 'Patrick Ciurria', 'Andrew Robertson', 'Theo Hernández', 'Miguel Gutiérrez', 'Juan Cuadrado', 'Alberto Moreno']"
be5e1c4c,Dawid-Kownacki,
be927d03,Ashley-Young,"['Jonas Föhrenbach', 'Vincent Le Goff', 'Andoni Gorosabel', 'Iván Balliu', 'Renan Lodi', 'Isaac Carcelen', 'Joe Scally', 'Nathaniel Clyne', 'Adam Smith', 'Juan Cruz Armada']"
beb882a8,Maximilian-Eggestein,"['Vincent Sierro', 'Janik Haberer', 'Weston McKennie', 'Rubén Alcaraz', 'Mikel Vesga', 'Arne Engels', 'Jefferson Lerma', 'James Garner', 'Martín Zubimendi', 'Patrick Osterhage']"
bed68338,Abdessamad-Ezzalzouli,"['Ludovic Blas', 'Takefusa Kubo', 'Mykhailo Mudryk', 'Lameck Banda', 'Lucas Ocampos', 'Jonathan Ikone', 'Mattia Zaccagni', 'Raheem Sterling', 'Moses Simon', 'Armand Lauriente']"
bee704fc,Nikola-Milenkovic,"['Aitor Paredes', 'Robin Koch', 'Axel Witsel', 'Jamaal Lascelles', 'Dejan Lovren', 'Eric Dier', 'Gabriel Dos Santos', 'Cenk Özkacar', 'Antonio Rüdiger', 'Daniel Vivian']"
bf075f6b,Roland-Sallai,
bf4c41f9,Arnaud-Kalimuendo,"['Ciro Immobile', ""M'Bala Nzola"", 'Borja Iglesias', 'Grejohn Kyei', 'Jonathan David', 'Anthony Martial', 'Rasmus Højlund', 'Mikel Oyarzabal', 'Terem Moffi', 'Yoane Wissa']"
bfc3b3a0,Hugo-Bueno,"['Nélson Semedo', 'Kyle Walker-Peters', 'Melvin Bard', 'Pasquale Mazzocchi', 'Jordan Zemura', 'Alejandro Pozo Pozo', 'Emerson Palmieri', 'Andoni Gorosabel', 'Antonee Robinson', 'Aihen Muñoz']"
bfd381b3,Iddrisu-Baba,"['Niklas Dorsch', 'Martin Hongla', 'Nicolas Höfler', 'Tomás Rincón', 'Rani Khedira', 'Vinicius Souza', 'Fernando', 'Robert Andrich', 'Ismaël Doukouré', 'Lucas Torró']"
bfdb33aa,Ismaila-Sarr,
c05dfb74,Iker-Muniain,"['Rodri', 'Muhammed Cham', 'Óliver Torres', 'Suso', 'Alex Iwobi', 'Mario Götze', 'Sergio Canales', 'Isco', 'Tommaso Baldanzi', 'Gianluca Caprari']"
c05f2f8c,Danilo-Soares,"['Mohamed Youssouf', 'Jean-Kevin Duverne', 'Diego Rico', 'Frederic Guilbert', 'Isaac Carcelen', 'Gideon Mensah', 'Thierry Correia', 'Alfonso Espino', 'Thibault De Smet', 'Aihen Muñoz']"
c0617e2b,Dani-Ceballos,"['Enzo Le Fée', 'Bruno Guimarães', 'Vitinha', 'Maxence Caqueret', 'Pablo Barrios', 'Marco Verratti', 'Conor Gallagher', 'Youssouf Fofana', 'Marcelo Brozović', 'Warren Zaire-Emery']"
c066d1a5,Issa-Kabore,"['Rubén Peña', 'Arkadiusz Reca', 'Alfonso Espino', 'Aitor Ruibal', 'Aaron Wan-Bissaka', 'Danny da Costa', 'Javi Galán', 'Ismaily', 'Destiny Udogie', 'Dimitri Foulquier']"
c0b3669f,Randal-Kolo-Muani,"['Omar Marmoush', 'Marcus Thuram', 'Bryan Mbeumo', 'Nicolas Jackson', 'Victor Boniface', 'Gerard Moreno', 'Gabriel Jesus', 'Darwin Núñez', 'Rodrygo', 'Alexander Isak']"
c0c7ff58,Fabian-Ruiz-Pena,"['Vitinha', 'Pape Matar Sarr', 'Rodri', 'Warren Zaire-Emery', 'Henrikh Mkhitaryan', 'Curtis Jones', 'Granit Xhaka', 'Enzo Le Fée', 'İlkay Gündoğan', 'Mateo Kovačić']"
c13ddd3e,Matias-Soule,"['Jude Bellingham', 'Eberechi Eze', 'Jamal Musiala', 'Ayoze Pérez', 'Antony', 'Dominik Szoboszlai', 'Isco', 'Solly March', 'Angelo Fulgini', 'Brahim Díaz']"
c149016b,Wataru-Endo,"['Nicolás Domínguez', 'Douglas Luiz', 'Marc Roca', 'Felix Nmecha', 'Mikel Merino', 'Angelo Stiller', 'Marcelo Brozović', 'Nikola Moro', 'Gavi', 'Corentin Tolisso']"
c14bc029,Saul-Niguez,"['Adrien Rabiot', 'Leandro Barreiro Martins', 'Mikel Merino', 'Lucas Tousart', 'Casemiro', 'Scott McTominay', 'Jens Stage', 'Wataru Endo', 'Marshall Munetsi', 'Pape Gueye']"
c17bfb65,Joelinton-,
c1949191,Jarrad-Branthwaite,"['Joe Worrall', 'Norbert Gyömbér', 'Cédric Hountondji', 'Alexander Djiku', 'Boubakar Kouyaté', 'Florent Ogier', 'Germán Pezzella', 'Matteo Lovato', 'Ruan', 'Brendan Chardonnet']"
c1b7847c,Konrad-Laimer,
c2009df3,Jonas-Hector,"['Sergi Cardona', 'Frederic Guilbert', 'Liberato Cacace', 'Ramy Bensebaini', 'Fabiano Parisi', 'Diogo Dalot', 'Mikkel Desler', 'Emerson Palmieri', 'Aihen Muñoz', 'Hamari Traoré']"
c20bdcd7,Reinildo-Mandava,"['Lukas Kübler', 'Mohamed Youssouf', 'Luke Thomas', 'Joel Ward', 'Adam Marušić', 'Marc Cucurella', 'Gastón Álvarez', 'Timothy Castagne', 'Akim Zedadka', 'Isaac Carcelen']"
c2211709,Ellyes-Skhiri,"['Matías Vecino', 'Pathé Ciss', 'Leandro Barreiro Martins', 'Dominik Kohr', 'Wataru Endo', 'Éderson', 'Amadou Haidara', 'Casemiro', 'Jefferson Lerma', 'Martín Zubimendi']"
c2357b65,Emil-Holm,"['Jordan Zemura', 'Rubén Peña', 'Luke Ayling', 'Pablo Maffeo', 'Kelvin Amian', 'Jim Allevinah', 'Neto Borges', 'Arkadiusz Reca', 'Jonas Hector', 'Abner']"
c235e803,Matteo-Gabbia,"['Pablo Marí', 'Angelo Ogbonna', 'Ardian Ismajli', 'Ruan', 'Niklas Stark', 'Cédric Hountondji', 'Illia Zabarnyi', 'Issa Diop', 'Matteo Lovato', 'Joseph Aidoo']"
c2731c10,Conor-Gallagher,
c2c8897d,Alberto-Moleiro,"['Mattia Zaccagni', 'Harry Wilson', 'Christian Pulisic', 'Willian', 'Gianluca Caprari', 'Jonathan Bamba', 'Jordan Ayew', 'Jack Harrison', 'Ludovic Blas', 'Felipe Anderson']"
c3725db2,Yoann-Salmier,
c3e66ffe,Arnau-Martinez,"['Manu Sánchez', 'Emerson Palmieri', 'Luke Shaw', 'Óscar de Marcos', 'Victor Bernth Kristiansen', 'Alejandro Pozo Pozo', 'Aihen Muñoz', 'Zeki Çelik', 'Caio Henrique Oliveira Silva', 'Andrew Robertson']"
c3ee18ef,Lucas-Hernandez,"['Oleksandr Zinchenko', 'Joël Veltman', 'Jules Koundé', 'Joško Gvardiol', 'Nathan Aké', 'Davide Calabria', 'Yuri Berchiche', 'Bafodé Diakité', 'Manuel Akanji', 'Andrew Robertson']"
c40b6180,Adam-Webster,"['Rúben Dias', 'Willi Orban', 'Amir Rrahmani', 'Ibrahima Konaté', 'Lewis Dunk', 'Jan Paul van Hecke', 'Gabriel Dos Santos', 'Eric García', 'Malick Thiaw', 'Kevin Danso']"
c4486bac,Michael-Olise,"['Romain Del Castillo', 'Angelo Fulgini', 'Aleksandr Golovin', 'Gabriel Strefezza', 'Vincenzo Grifo', 'Álex Berenguer', 'Téji Savanier', 'Felipe Anderson', 'Junya Ito', 'Bruno Fernandes']"
c455a2b2,Dejan-Ljubicic,
c459a650,Joakim-Maehle,"['Marius Wolf', 'Jonathan Clauss', 'Darlin Yongwa', 'Quentin Merlin', 'Lorenz Assignon', 'Theo Hernández', 'Ridle Baku', 'Adrien Truffert', 'Juan Cuadrado', 'Benjamin Henrichs']"
c487901c,Diego-Lopez,
c4987edc,Diogo-Leite,"['Ohis Felix Uduokhai', 'Maxence Lacroix', 'David García', 'Max Kilman', 'Nehuén Pérez', 'Yoann Salmier', 'Willian Pacho', 'Logan Costa', 'Leonardo Balerdi', 'Martin Erlic']"
c4b888df,Isaac-Carcelen,"['Mohamed Youssouf', 'Adam Smith', 'Juan Cruz Armada', 'Nathaniel Clyne', 'Lukas Kübler', 'Luke Thomas', 'Iván Balliu', 'Joe Scally', 'Valentin Gendrey', 'Jonas Föhrenbach']"
c4e87b8b,Wout-Weghorst,"['Lucas Höler', 'Manolo Gabbiadini', 'Raúl Jiménez', 'Roger Martí', 'Mounaim El Idrissy', 'Krzysztof Piątek', 'Mikel Oyarzabal', 'Ibrahima Koné', 'Enes Ünal', 'Gorka Guruzeta']"
c56dc39e,Rafael-Toloi,"['Armando Izzo', 'Tuta', 'Danilo', 'Nacho', 'Giorgio Scalvini', ""Danilo D'Ambrosio"", 'Piero Hincapié', 'Maximilian Wöber', 'Emmanuel Agbadou', 'Leandro Cabrera']"
c596fcb0,Callum-Wilson,"['Erling Haaland', 'Loïs Openda', 'Elye Wahi', 'Folarin Balogun', 'Dušan Vlahović', 'Ollie Watkins', 'Álvaro Morata', 'Eddie Nketiah', 'Cyle Larin', 'Akor Adams']"
c64c01fc,Georginio-Rutter,
c678ddd7,Jeanoel-Belocian,
c68da769,Rafael-Borre,
c691bfe2,Sadio-Mane,"['Marcus Thuram', 'Darwin Núñez', 'Omar Marmoush', 'Robert Lewandowski', 'Randal Kolo Muani', 'Bryan Mbeumo', 'Tammy Abraham', 'Andrea Petagna', 'Gabriel Jesus', 'Victor Boniface']"
c6cf860f,Hugo-Siquet,
c6e8cf1f,Sasa-Lukic,"['Baptiste Santamaria', 'Samuel Moutoussamy', 'Martín Zubimendi', 'Étienne Capoue', 'Djibril Sow', 'Rade Krunić', 'Andre-Frank Zambo Anguissa', 'William Carvalho', 'Karol Linetty', 'Yunus Musah']"
c7259b83,Rolando-Mandragora,"['Christian Eriksen', 'Alfred Duncan', 'Brais Méndez', 'Monchu', 'James Ward-Prowse', 'Romano Schmid', 'Ivan Rakitić', 'Teun Koopmeiners', 'Sean Longstaff', 'Benjamin Bourigeaud']"
c76b7567,Adrien-Thomasson,"['Fares Chaïbi', 'Angelo Fulgini', 'Felipe Anderson', 'Teun Koopmeiners', 'Marius Bülter', 'Aleksandr Golovin', 'Florian Sotoca', 'Lorenzo Pellegrini', 'Elba Rashani', 'Yeremi Pino']"
c77a8043,Antonio-Puertas,"['Gabriel Veiga', 'Joe Willock', 'Takefusa Kubo', 'Abdoulaye Doucouré', 'Viktor Tsyhankov', 'Jonathan Bamba', 'Dani Rodríguez', 'Morgan Sanson', 'Seko Fofana', 'Romano Schmid']"
c78b352d,Thierry-Correia,"['Jean-Kevin Duverne', 'Melvin Bard', 'Gideon Mensah', 'Nélson Semedo', 'Marc Cucurella', 'Jordan Lotomba', 'Antonee Robinson', 'Fabien Centonze', 'Kenny Tete', 'Aihen Muñoz']"
c8aa95da,Fabian-Schar,"['Levi Colwill', 'Joachim Andersen', 'Francesco Acerbi', 'Wilfried Singo', 'Mohamed Simakan', 'Chancel Mbemba', 'Ronald Araújo', 'Ben Mee', 'Gianluca Mancini', 'David Alaba']"
c9817014,Manuel-Ugarte-Ribeiro,"['Boubakary Soumaré', 'Soualiho Meïté', 'Nicolò Rovella', 'Jerdy Schouten', 'Moisés Caicedo', 'Laurent Abergel', 'Fran Beltrán', 'Oliver Skipp', 'Boubacar Kamara', 'Fabinho']"
c9e39d91,Brais-Mendez,"['Lee Kang-in', 'Romano Schmid', 'Teun Koopmeiners', 'Lovro Majer', 'Julian Brandt', 'Alex Baena', 'Lazar Samardzic', 'Marcel Sabitzer', 'Mattias Svanberg', 'Nicolò Barella']"
c9f2f83a,Check-Keita,"['Samuel Umtiti', 'Marin Pongračić', 'Marc Guéhi', 'Javi Sánchez', 'Maximiliano Caufriez', 'Koffi Djidji', 'Clément Lenglet', 'Malick Thiaw', 'Jhon Lucumí', 'Cenk Özkacar']"
ca22ccb0,Hannibal-Mejbri,
ca618d23,Lucas-Holer,
ca8033cb,Lukas-Klostermann,"['Milan Škriniar', 'Aïssa Mandi', 'Kevin Vogt', 'Victor Lindelöf', ""Obite N'Dicka"", 'Axel Witsel', 'Jhon Lucumí', 'Issa Diop', 'Eric García', 'Odilon Kossonou']"
cab9634e,Ian-Maatsen,
cad3fd4d,Ibrahim-Salah,"['Zakaria Aboukhlal', 'João Félix', 'Solly March', 'Eberechi Eze', 'Jude Bellingham', 'Antony', 'Ayoze Pérez', 'Amine Gouiri', 'Marcus Rashford', 'Nicolás González']"
caef7840,Alexis-Flips,"['Michael Olise', 'Angelo Fulgini', 'Aleksandr Golovin', 'Bruno Fernandes', 'Gabriel Strefezza', 'Domenico Berardi', 'Téji Savanier', 'Adrien Thomasson', 'Romain Del Castillo', 'Florian Sotoca']"
caffaf5a,Maya-Yoshida,"['Lilian Brassier', 'Mateusz Wieteska', 'Ivan Ordets', 'Brendan Chardonnet', 'Sepp van den Berg', 'Jamaal Lascelles', 'Eric Dier', 'Moritz Jenz', 'Robin Koch', 'Diogo Leite']"
cb11b429,Patrick-Wimmer,"['Jack Harrison', 'Yeremi Pino', 'Adrien Thomasson', 'Jarrod Bowen', 'Bradley Barcola', 'Lorenzo Pellegrini', 'Marius Bülter', 'Elba Rashani', 'Felipe Anderson', 'Harry Wilson']"
cb574619,Hugo-Mallo,"['Sergi Cardona', 'Gonzalo Montiel', 'Jonas Hector', 'Issiaga Sylla', 'Ramy Bensebaini', 'Davide Calabria', 'Yuri Berchiche', 'Lucas Digne', 'Diogo Dalot', 'Aaron Wan-Bissaka']"
cc2d7ad5,Charlie-Taylor,"['Joe Scally', 'Joel Ward', 'Juan Cruz Armada', 'Vincent Le Goff', 'Elseid Hysaj', 'Isaac Carcelen', 'Gedeon Kalulu', 'Carlos Neva', 'Thibault De Smet', 'Falaye Sacko']"
cc3b8e78,Luke-Cundle,
cc41f558,Matthieu-Udol,"['Gonzalo Montiel', 'Serge Aurier', 'Álex Centelles', 'Javi Hernández', 'Issiaga Sylla', 'Kenny Tete', 'Anthony Caci', 'Rico Henry', 'Emerson Palmieri', 'Matías Viña']"
cc6de655,Juanlu-Sanchez,"['Javi Galán', 'Sael Kumbedi', 'Rubén Peña', 'Jonas Hector', 'Issa Kaboré', 'Giorgos Kyriakopoulos', 'Aurélio Buta', 'Fabiano Parisi', 'Fran Garcia', 'Matías Viña']"
cc77354e,Boubacar-Kamara,"['Julian Weigl', 'Fabinho', 'Jorginho', 'Jerdy Schouten', 'Rade Krunić', 'Boubakary Soumaré', 'Salih Özcan', 'Atakan Karazor', 'Moisés Caicedo', 'Luis Milla']"
cc83b74d,Kasper-Dolberg,
cc86b9a3,Leon-Goretzka,"['Casemiro', 'Conor Gallagher', 'Pape Matar Sarr', 'Federico Valverde', 'Alexis Mac Allister', 'Roberto Gagliardini', 'Wataru Endo', 'Khéphren Thuram', 'Youssouf Fofana', 'Adrien Rabiot']"
cc9256ef,Largie-Ramazani,
cc971106,Rocco-Reitz,"['Javier Guerra', 'Marcel Sabitzer', 'Leandro Barreiro Martins', 'Davide Frattesi', 'Adrien Rabiot', 'Gavi', 'Kike Pérez', 'Felix Nmecha', 'Mathias Jensen', 'James Garner']"
ccce7025,Sven-Botman,"['Jaka Bijol', 'Craig Dawson', 'Gleison Bremer', 'Gabriel Dos Santos', 'Chris Smalling', 'Eric Dier', 'Alessio Romagnoli', 'Florian Lejeune', 'Philipp Lienhart', 'Nayef Aguerd']"
cce181df,Geoffrey-Kondogbia,"['Cheick Doucouré', 'Atakan Karazor', 'Oriol Romeu', 'Nicolas Höfler', 'Guido Rodríguez', 'Laurent Abergel', 'Mikel Vesga', 'Enzo Barrenechea', 'Fabinho', 'Jerdy Schouten']"
cd0fa27b,Hakan-Calhanoglu,"['Ivan Rakitić', 'Jordan Veretout', 'Toni Kroos', 'Kevin Stöger', 'Corentin Tolisso', 'Gerard Gumbau', 'Mateo Kovačić', 'Douglas Luiz', 'Bruno Guimarães', 'Christian Eriksen']"
cd1acf9d,Trent-Alexander-Arnold,"['Jonathan Clauss', 'Benjamin Henrichs', 'Pervis Estupiñán', 'Óscar Mingueza', 'Achraf Hakimi', 'Quentin Merlin', 'Pedro Porro', 'Giovanni Di Lorenzo', 'Juan Cuadrado', 'Borna Sosa']"
cdc4458b,Dion-Moise-Sahi,
cdf65d12,Marlon-,"['Koffi Djidji', 'Jean-Charles Castelletto', 'Sebastiaan Bornauw', 'Mika Màrmol', 'Santiago Bueno', 'Samuel Umtiti', 'Stefan Savić', 'Clément Lenglet', 'Kevin Akpoguma', 'Igor']"
ce30bfc8,Roberto-Gagliardini,"['Matías Vecino', 'Bryan Cristante', 'Valentin Rongier', 'Samuel Moutoussamy', 'Andre-Frank Zambo Anguissa', 'Corentin Tolisso', 'Dominik Kohr', 'Nicolás Domínguez', 'Pablo Ibáñez', 'Martín Zubimendi']"
ce4246f5,Kurt-Zouma,"['Jubal', 'Carl Starfelt', 'Nayef Aguerd', 'Mouctar Diakhaby', 'Timo Hübers', 'Guillermo Maripán', 'Édgar González', 'Craig Dawson', 'Gleison Bremer', 'Srđan Babić']"
ce4f40c7,Cheick-Doucoure,"['Idrissa Gana Gueye', 'Geoffrey Kondogbia', 'Morten Hjulmand', 'Cristian Cásseres Jr.', 'Oriol Romeu', 'Lewis Cook', 'Boubacar Kamara', 'Atakan Karazor', 'Niklas Dorsch', 'Omar Mascarell']"
ce50fd99,Jonathan-David,"['Wissam Ben Yedder', 'Cody Gakpo', 'Anthony Martial', 'Arnaud Kalimuendo', 'Alexander Isak', 'Alexis Sánchez', 'Ciro Immobile', 'Alexandre Lacazette', 'Kai Havertz', 'Iago Aspas']"
ce5143da,Danny-Welbeck,"['Antoine Griezmann', 'Alexandre Lacazette', 'Gabriel Jesus', 'Lautaro Martínez', 'Cody Gakpo', 'Vitinha', 'Kai Havertz', 'Alexander Isak', 'Gerard Moreno', 'Jonathan David']"
ce8039aa,Nico-Ribaudo,"['Romano Schmid', 'Jonathan Bamba', 'Joe Willock', 'Lovro Majer', 'Gabriel Veiga', 'Takefusa Kubo', 'Julian Brandt', 'Lee Kang-in', 'Alex Baena', 'Viktor Tsyhankov']"
cee88597,Ivan-Balliu,"['Jonas Föhrenbach', 'Adam Smith', 'Domagoj Bradarić', 'Juan Cruz Armada', 'Joe Scally', 'Nathaniel Clyne', 'Jaume Costa', 'Carlos Neva', 'Isaac Carcelen', 'Andoni Gorosabel']"
cf007308,Elif-Elmas,
cf182add,Ismaily-,"['Antonee Robinson', 'Bradley Locko', 'Nélson Semedo', 'Gedeon Kalulu', 'Melvin Bard', 'Jean-Kevin Duverne', 'Manuel Lazzari', 'Dimitri Foulquier', 'Issa Kaboré', 'Thibault De Smet']"
d01bbb6f,Ritsu-Doan,
d023d70f,Karol-Linetty,"['Rade Krunić', 'Walace', 'Jean-Victor Makengo', 'Salih Özcan', 'Elvis Rexhbeçaj', 'Adrien Tameze', 'Remo Freuler', 'Sofyan Amrabat', 'Fernando', 'Oliver Skipp']"
d04b94db,Nelson-Semedo,
d0706b27,Marc-Guehi,"['Unai Núñez', 'Ezri Konsa', 'Axel Witsel', 'Max Kilman', 'Martin Erlic', 'Thiago Silva', 'Malick Thiaw', 'Yoann Salmier', 'Marin Pongračić', 'Robin Knoche']"
d07d0aeb,Patric-Pfeiffer,
d080ed5e,Mikel-Merino,"['Sergej Milinković-Savić', 'Adrien Rabiot', 'Felix Nmecha', 'Wataru Endo', 'Daichi Kamada', 'Gavi', 'Saúl Ñíguez', 'Nicolás Domínguez', 'Nikola Moro', 'Kike Pérez']"
d0b6129f,Sander-Berge,"['Weston McKennie', 'Mikel Vesga', 'Ibrahima Sissoko', 'Oriol Romeu', 'Martín Zubimendi', 'Rade Krunić', 'Atakan Karazor', 'Matteo Pessina', 'Manuel Locatelli', 'Bryan Cristante']"
d0d8dd44,Stefan-Vrij,"['Dejan Lovren', 'Gabriel Dos Santos', 'Édgar González', 'Gleison Bremer', 'Julian Chabot', 'Sven Botman', 'Nikola Milenković', 'Dan-Axel Zagadou', 'Nayef Aguerd', 'Eric Dier']"
d0ee1652,Saul-Coco,"['Guillermo Maripán', 'Dejan Lovren', 'Jorge Cuenca', 'Sebastiano Luperto', 'Nico Elvedi', 'Carl Starfelt', 'Robin Koch', 'Robin Le Normand', 'Martin Erlic', 'Srđan Babić']"
d0f72bf1,Max-Kilman,"['Marc Guéhi', 'Diogo Leite', 'Maxence Lacroix', 'Logan Costa', 'Montassar Talbi', 'Ethan Ampadu', ""Obite N'Dicka"", 'Ohis Felix Uduokhai', 'Rasmus Nicolaisen', 'Erik Palmer-Brown']"
d1b49282,Morten-Thorsby,"['Jens Stage', 'Anthony Losilla', 'Yannick Gerhardt', 'Lucas Tousart', 'Tomáš Souček', 'Leandro Barreiro Martins', 'Rubén Sobrino', 'Ryan Yates', 'Marshall Munetsi', 'Gonzalo Escalante']"
d2110326,Mouctar-Diakhaby,"['Ozan Kabak', 'Lorenzo Pirola', 'Nayef Aguerd', 'Craig Dawson', 'Gerzino Nyamsi', 'Danilho Doekhi', 'Raphaël Varane', 'Kurt Zouma', 'Timo Hübers', 'Jamaal Lascelles']"
d2416c2e,Yussuf-Poulsen,"['Andrea Belotti', 'Yoane Wissa', 'Sébastien Haller', 'Arkadiusz Milik', 'Luis Javier Suárez', 'Tammy Abraham', 'Andrea Petagna', 'Grejohn Kyei', 'Bryan Mbeumo', 'Beto']"
d2424d1b,Ben-Chilwell,"['Denzel Dumfries', 'Pervis Estupiñán', 'Álex Grimaldo', 'Jonathan Clauss', 'Ismail Jakobs', 'Darlin Yongwa', 'Filip Kostić', 'Giovanni Di Lorenzo', 'David Raum', 'Alfonso Pedraza']"
d2448564,Samuel-Grandsir,
d248cd8f,Dayot-Upamecano,"['Andreas Christensen', 'Edmond Tapsoba', 'Jean-Clair Todibo', 'Dante', 'Igor', 'Rúben Dias', 'Eric García', 'Nacho', 'Malick Thiaw', 'Danilo Pereira']"
d29202c2,Sory-Kaba,"['Dion Drena Beljo', 'Ibrahima Koné', 'Sergio Camello', 'Vedat Muriqi', 'Grejohn Kyei', 'Andrea Petagna', 'Raúl de Tomás', 'Francesco Caputo', 'Andrea Pinamonti', 'Martin Satriano']"
d2c8aacc,Xeber-,
d38fdf53,Pervis-Estupinan,"['Giovanni Di Lorenzo', 'Noussair Mazraoui', 'João Cancelo', 'Jonathan Clauss', 'Álex Grimaldo', 'Achraf Hakimi', 'Benjamin Henrichs', 'Matteo Ruggeri', 'Juan Cuadrado', 'Joakim Mæhle']"
d3aaad90,Stephan-Shaarawy,
d3de9af0,Duvan-Zapata,"['Isaac Success', 'Iago Aspas', 'Randal Kolo Muani', 'Sheraldo Becker', 'Joshua Zirkzee', 'Omar Marmoush', ""M'Bala Nzola"", 'Ludovic Ajorque', 'Federico Chiesa', 'Alexis Sánchez']"
d4456fb3,Morten-Hjulmand,"['Lewis Cook', 'Cheick Doucouré', 'Walace', 'Niklas Dorsch', 'Julian Weigl', 'Cristian Cásseres Jr.', 'Luis Milla', 'Atakan Karazor', 'Stijn Spierings', 'Fran Beltrán']"
d4535821,Adam-Marusic,"['Vincent Le Goff', 'Ferland Mendy', 'Andoni Gorosabel', 'Joe Scally', 'Elseid Hysaj', 'Aaron Hickey', 'Ashley Young', 'Luke Thomas', 'Jonas Föhrenbach', 'Jordan Lotomba']"
d49f3e6b,Lucas-Boye,"['Matheus Cunha', 'Odsonne Édouard', 'Gorka Guruzeta', 'Cody Gakpo', 'Luis Javier Suárez', 'Joshua Zirkzee', 'Lucas Höler', 'Martin Satriano', 'Grejohn Kyei', 'Manolo Gabbiadini']"
d4c9725f,Theo-Hernandez,"['Miguel Gutiérrez', 'Lorenz Assignon', 'Giovanni Di Lorenzo', 'Joakim Mæhle', 'Juan Cuadrado', 'Valentino Lazaro', 'Patrick Ciurria', 'Ridle Baku', 'Marcos Acuña', 'Alberto Moreno']"
d4d35152,Hugo-Magnetti,"['Ondrej Duda', 'Djibril Sow', 'Tonny Vilhena', 'Nicolò Fagioli', 'Lassana Coulibaly', 'Joe Rothwell', 'Samuel Moutoussamy', 'Kirian Rodríguez', 'Gonzalo Melero', 'Étienne Capoue']"
d5326924,Amin-Sarr,"['Ibrahima Koné', 'Michail Antonio', 'Grejohn Kyei', 'Mama Samba Baldé', 'Raúl Jiménez', 'Sergi Guardiola', 'Ihlas Bebou', 'Lorenzo Colombo', 'Dion Drena Beljo', ""M'Bala Nzola""]"
d5d22a58,Gabriel-Gudmundsson,"['Arkadiusz Reca', 'Ismaily', 'Timothy Weah', 'Dimitri Foulquier', 'Nélson Semedo', 'Andoni Gorosabel', 'Jim Allevinah', 'Diogo Dalot', 'Issa Kaboré', 'Fabiano Parisi']"
d5dd5f1f,Pierre-Emerick-Aubameyang,"['Robert Lewandowski', 'Marcus Thuram', 'Ollie Watkins', 'Terem Moffi', 'Eddie Nketiah', 'Arkadiusz Milik', 'Wissam Ben Yedder', 'Darwin Núñez', 'Dominic Solanke', 'Nicolas Jackson']"
